transaction_id,user_id,country,currency,amount,product_category,transaction_time,batch_id
tx_20250528035851_0711,user_3041,DE,EUR,370.31,Health,2025-05-28 03:58:51,batch_20250528_03
tx_20250527184108_0712,user_7535,FR,EUR,95.89,Electronics,2025-05-27 18:41:08,batch_20250527_18
tx_20250527203900_0713,user_4054,NO,NOK,63.37,Food,2025-05-27 20:39:00,batch_20250527_20
tx_20250527112428_0714,user_4076,FR,EUR,54.93,Food,2025-05-27 11:24:28,batch_20250527_11
tx_20250528135535_0715,user_9068,SE,SEK,184.82,Books,2025-05-28 13:55:35,batch_20250528_13
tx_20250527231951_0716,user_5099,SE,SEK,63.86,Food,2025-05-27 23:19:51,batch_20250527_23
tx_20250526175350_0717,user_8868,FR,EUR,78.59,Books,2025-05-26 17:53:50,batch_20250526_17
tx_20250527113731_0718,user_7854,CH,CHF,119.07,Clothing,2025-05-27 11:37:31,batch_20250527_11
tx_20250526144459_0719,user_8512,UK,GBP,82.83,Sports,2025-05-26 14:44:59,batch_20250526_14
tx_20250528010324_0720,user_6269,CA,CAD,23.69,Clothing,2025-05-28 01:03:24,batch_20250528_01
tx_20250528064117_0721,user_5267,CH,CHF,5.1,Health,2025-05-28 06:41:17,batch_20250528_06
tx_20250528055640_0722,user_4468,CA,CAD,157.71,Health,2025-05-28 05:56:40,batch_20250528_05
tx_20250527030659_0723,user_8019,FR,EUR,135.99,Books,2025-05-27 03:06:59,batch_20250527_03
tx_20250528135152_0724,user_4953,CH,CHF,154.63,Sports,2025-05-28 13:51:52,batch_20250528_13
tx_20250527095739_0725,user_1753,SE,SEK,163.03,Home & Garden,2025-05-27 09:57:39,batch_20250527_09
tx_20250527160507_0726,user_3091,FR,EUR,300.57,Clothing,2025-05-27 16:05:07,batch_20250527_16
tx_20250527020245_0727,user_3835,UK,GBP,178.34,Toys,2025-05-27 02:02:45,batch_20250527_02
tx_20250526201516_0728,user_5762,FR,EUR,239.39,Books,2025-05-26 20:15:16,batch_20250526_20
tx_20250526192107_0729,user_2891,FR,EUR,68.16,Clothing,2025-05-26 19:21:07,batch_20250526_19
tx_20250527045651_0730,user_6012,FR,EUR,69.61,Home & Garden,2025-05-27 04:56:51,batch_20250527_04
tx_20250527034718_0731,user_9558,DE,EUR,154.77,Automotive,2025-05-27 03:47:18,batch_20250527_03
tx_20250527052057_0732,user_1491,JP,JPY,18245.0,Food,2025-05-27 05:20:57,batch_20250527_05
tx_20250528102320_0733,user_3293,CH,CHF,190.51,Clothing,2025-05-28 10:23:20,batch_20250528_10
tx_20250527143431_0734,user_9817,CH,CHF,16.81,Books,2025-05-27 14:34:31,batch_20250527_14
tx_20250526191821_0735,user_2994,SE,SEK,51.09,Health,2025-05-26 19:18:21,batch_20250526_19
tx_20250526213558_0736,user_9215,FR,EUR,346.96,Health,2025-05-26 21:35:58,batch_20250526_21
tx_20250528122206_0737,user_2307,JP,JPY,19479.0,Sports,2025-05-28 12:22:06,batch_20250528_12
tx_20250527234807_0738,user_7178,SE,SEK,257.59,Electronics,2025-05-27 23:48:07,batch_20250527_23
tx_20250527175252_0739,user_1071,US,USD,286.5,Home & Garden,2025-05-27 17:52:52,batch_20250527_17
tx_20250528072221_0740,user_9769,SE,SEK,281.08,Sports,2025-05-28 07:22:21,batch_20250528_07
tx_20250528035925_0741,user_6320,US,USD,91.42,Sports,2025-05-28 03:59:25,batch_20250528_03
tx_20250528091335_0742,user_5404,DE,EUR,345.75,Automotive,2025-05-28 09:13:35,batch_20250528_09
tx_20250526165511_0743,user_8134,JP,JPY,20885.0,Automotive,2025-05-26 16:55:11,batch_20250526_16
tx_20250527203426_0744,user_3238,AU,AUD,122.35,Health,2025-05-27 20:34:26,batch_20250527_20
tx_20250528022544_0745,user_1375,US,USD,173.09,Sports,2025-05-28 02:25:44,batch_20250528_02
tx_20250526223424_0746,user_5949,JP,JPY,24667.0,Food,2025-05-26 22:34:24,batch_20250526_22
tx_20250528092306_0747,user_7445,UK,GBP,35.69,Books,2025-05-28 09:23:06,batch_20250528_09
tx_20250526235137_0748,user_9709,UK,GBP,130.03,Toys,2025-05-26 23:51:37,batch_20250526_23
tx_20250526175302_0749,user_1907,SE,SEK,231.86,Clothing,2025-05-26 17:53:02,batch_20250526_17
tx_20250528103419_0750,user_4337,UK,GBP,256.14,Clothing,2025-05-28 10:34:19,batch_20250528_10
tx_20250528015124_0751,user_9193,SE,SEK,61.53,Automotive,2025-05-28 01:51:24,batch_20250528_01
tx_20250528132150_0752,user_5530,JP,JPY,40468.0,Books,2025-05-28 13:21:50,batch_20250528_13
tx_20250527192609_0753,user_6194,JP,JPY,27724.0,Books,2025-05-27 19:26:09,batch_20250527_19
tx_20250527125204_0754,user_7839,FR,EUR,237.98,Automotive,2025-05-27 12:52:04,batch_20250527_12
tx_20250527031555_0755,user_3233,AU,AUD,175.71,Sports,2025-05-27 03:15:55,batch_20250527_03
tx_20250528120505_0756,user_3259,FR,EUR,179.18,Health,2025-05-28 12:05:05,batch_20250528_12
tx_20250526171010_0757,user_9486,UK,GBP,109.97,Books,2025-05-26 17:10:10,batch_20250526_17
tx_20250527144019_0758,user_2122,CA,CAD,174.47,Electronics,2025-05-27 14:40:19,batch_20250527_14
tx_20250527013842_0759,user_7966,NO,NOK,9.51,Electronics,2025-05-27 01:38:42,batch_20250527_01
tx_20250526153349_0760,user_8911,NO,NOK,242.18,Automotive,2025-05-26 15:33:49,batch_20250526_15
tx_20250527235743_0761,user_7418,DE,EUR,45.13,Books,2025-05-27 23:57:43,batch_20250527_23
tx_20250526221312_0762,user_6166,US,USD,199.44,Electronics,2025-05-26 22:13:12,batch_20250526_22
tx_20250526163800_0763,user_1426,DE,EUR,63.78,Toys,2025-05-26 16:38:00,batch_20250526_16
tx_20250528130555_0764,user_9998,FR,EUR,26.65,Health,2025-05-28 13:05:55,batch_20250528_13
tx_20250527224255_0765,user_3182,CH,CHF,105.53,Home & Garden,2025-05-27 22:42:55,batch_20250527_22
tx_20250528130136_0766,user_6001,US,USD,396.53,Clothing,2025-05-28 13:01:36,batch_20250528_13
tx_20250526210839_0767,user_3752,DE,EUR,45.4,Home & Garden,2025-05-26 21:08:39,batch_20250526_21
tx_20250527131245_0768,user_1253,DE,EUR,302.32,Electronics,2025-05-27 13:12:45,batch_20250527_13
tx_20250528053718_0769,user_4106,FR,EUR,59.58,Toys,2025-05-28 05:37:18,batch_20250528_05
tx_20250528022112_0770,user_3594,US,USD,266.14,Books,2025-05-28 02:21:12,batch_20250528_02
tx_20250527054159_0771,user_2867,CH,CHF,279.56,Clothing,2025-05-27 05:41:59,batch_20250527_05
tx_20250526234156_0772,user_2885,NO,NOK,75.3,Books,2025-05-26 23:41:56,batch_20250526_23
tx_20250528010418_0773,user_9432,AU,AUD,30.06,Clothing,2025-05-28 01:04:18,batch_20250528_01
tx_20250526180333_0774,user_7607,SE,SEK,192.35,Clothing,2025-05-26 18:03:33,batch_20250526_18
tx_20250527102729_0775,user_4695,US,USD,467.15,Food,2025-05-27 10:27:29,batch_20250527_10
tx_20250527181502_0776,user_7611,JP,JPY,7618.0,Clothing,2025-05-27 18:15:02,batch_20250527_18
tx_20250528091624_0777,user_6710,JP,JPY,4642.0,Toys,2025-05-28 09:16:24,batch_20250528_09
tx_20250526155042_0778,user_3741,US,USD,472.05,Health,2025-05-26 15:50:42,batch_20250526_15
tx_20250528053901_0779,user_7353,US,USD,441.72,Health,2025-05-28 05:39:01,batch_20250528_05
tx_20250528121317_0780,user_6555,FR,EUR,381.59,Electronics,2025-05-28 12:13:17,batch_20250528_12
tx_20250528053521_0781,user_4650,SE,SEK,113.78,Health,2025-05-28 05:35:21,batch_20250528_05
tx_20250528101658_0782,user_1622,NO,NOK,7.3,Books,2025-05-28 10:16:58,batch_20250528_10
tx_20250527134425_0783,user_1874,SE,SEK,28.48,Electronics,2025-05-27 13:44:25,batch_20250527_13
tx_20250527203611_0784,user_8917,NO,NOK,154.48,Clothing,2025-05-27 20:36:11,batch_20250527_20
tx_20250527083059_0785,user_5589,DE,EUR,89.4,Books,2025-05-27 08:30:59,batch_20250527_08
tx_20250527093745_0786,user_1764,UK,GBP,43.51,Clothing,2025-05-27 09:37:45,batch_20250527_09
tx_20250528061754_0787,user_2769,UK,GBP,88.09,Electronics,2025-05-28 06:17:54,batch_20250528_06
tx_20250527180520_0788,user_8512,DE,EUR,168.66,Automotive,2025-05-27 18:05:20,batch_20250527_18
tx_20250527203751_0789,user_1149,NO,NOK,147.74,Automotive,2025-05-27 20:37:51,batch_20250527_20
tx_20250528122642_0790,user_8167,DE,EUR,68.53,Clothing,2025-05-28 12:26:42,batch_20250528_12
tx_20250527071331_0791,user_1237,CA,CAD,112.77,Electronics,2025-05-27 07:13:31,batch_20250527_07
tx_20250528131742_0792,user_5763,AU,AUD,143.08,Toys,2025-05-28 13:17:42,batch_20250528_13
tx_20250528020840_0793,user_2367,UK,GBP,155.09,Electronics,2025-05-28 02:08:40,batch_20250528_02
tx_20250527091505_0794,user_4014,SE,SEK,144.62,Toys,2025-05-27 09:15:05,batch_20250527_09
tx_20250528122504_0795,user_1206,US,USD,85.41,Automotive,2025-05-28 12:25:04,batch_20250528_12
tx_20250528014148_0796,user_8914,US,USD,161.62,Toys,2025-05-28 01:41:48,batch_20250528_01
tx_20250527080459_0797,user_9520,US,USD,224.06,Toys,2025-05-27 08:04:59,batch_20250527_08
tx_20250526185154_0798,user_6221,US,USD,36.5,Home & Garden,2025-05-26 18:51:54,batch_20250526_18
tx_20250527205528_0799,user_1120,AU,AUD,201.44,Clothing,2025-05-27 20:55:28,batch_20250527_20
tx_20250527084807_0800,user_2704,NO,NOK,173.15,Food,2025-05-27 08:48:07,batch_20250527_08
tx_20250528121008_0801,user_9989,UK,GBP,55.16,Health,2025-05-28 12:10:08,batch_20250528_12
tx_20250526151027_0802,user_2059,NO,NOK,260.47,Home & Garden,2025-05-26 15:10:27,batch_20250526_15
tx_20250528133642_0803,user_1561,SE,SEK,122.19,Clothing,2025-05-28 13:36:42,batch_20250528_13
tx_20250526201932_0804,user_6995,NO,NOK,258.76,Clothing,2025-05-26 20:19:32,batch_20250526_20
tx_20250528054647_0805,user_6993,NO,NOK,126.91,Automotive,2025-05-28 05:46:47,batch_20250528_05
tx_20250526183853_0806,user_5143,CA,CAD,257.0,Books,2025-05-26 18:38:53,batch_20250526_18
tx_20250527132752_0807,user_2223,JP,JPY,26094.0,Food,2025-05-27 13:27:52,batch_20250527_13
tx_20250528025842_0808,user_5499,AU,AUD,256.99,Clothing,2025-05-28 02:58:42,batch_20250528_02
tx_20250528012245_0809,user_6739,FR,EUR,333.37,Books,2025-05-28 01:22:45,batch_20250528_01
tx_20250526165148_0810,user_6217,SE,SEK,246.2,Clothing,2025-05-26 16:51:48,batch_20250526_16
tx_20250527115126_0811,user_1745,NO,NOK,114.18,Toys,2025-05-27 11:51:26,batch_20250527_11
tx_20250527024248_0812,user_2421,NO,NOK,47.78,Books,2025-05-27 02:42:48,batch_20250527_02
tx_20250526190728_0813,user_5846,UK,GBP,115.63,Toys,2025-05-26 19:07:28,batch_20250526_19
tx_20250527213733_0814,user_1618,CA,CAD,158.14,Sports,2025-05-27 21:37:33,batch_20250527_21
tx_20250527104600_0815,user_3930,JP,JPY,6640.0,Home & Garden,2025-05-27 10:46:00,batch_20250527_10
tx_20250526194735_0816,user_1927,UK,GBP,8.74,Health,2025-05-26 19:47:35,batch_20250526_19
tx_20250528121731_0817,user_4437,AU,AUD,43.43,Electronics,2025-05-28 12:17:31,batch_20250528_12
tx_20250528031905_0818,user_2116,JP,JPY,31617.0,Books,2025-05-28 03:19:05,batch_20250528_03
tx_20250526211732_0819,user_3463,JP,JPY,39764.0,Sports,2025-05-26 21:17:32,batch_20250526_21
tx_20250526212255_0820,user_7610,AU,AUD,299.24,Books,2025-05-26 21:22:55,batch_20250526_21
tx_20250527185014_0821,user_2224,CA,CAD,88.55,Clothing,2025-05-27 18:50:14,batch_20250527_18
tx_20250527050016_0822,user_8110,FR,EUR,193.49,Electronics,2025-05-27 05:00:16,batch_20250527_05
tx_20250528013739_0823,user_5283,NO,NOK,81.76,Automotive,2025-05-28 01:37:39,batch_20250528_01
tx_20250527173432_0824,user_1862,CA,CAD,190.84,Sports,2025-05-27 17:34:32,batch_20250527_17
tx_20250526162213_0825,user_7325,US,USD,322.02,Automotive,2025-05-26 16:22:13,batch_20250526_16
tx_20250528084022_0826,user_1967,CA,CAD,281.93,Automotive,2025-05-28 08:40:22,batch_20250528_08
tx_20250526165052_0827,user_6561,FR,EUR,377.21,Sports,2025-05-26 16:50:52,batch_20250526_16
tx_20250528052310_0828,user_9607,AU,AUD,123.23,Food,2025-05-28 05:23:10,batch_20250528_05
tx_20250526154407_0829,user_7970,CA,CAD,140.84,Home & Garden,2025-05-26 15:44:07,batch_20250526_15
tx_20250528072402_0830,user_5546,NO,NOK,137.31,Automotive,2025-05-28 07:24:02,batch_20250528_07
tx_20250528115751_0831,user_9057,CH,CHF,279.0,Electronics,2025-05-28 11:57:51,batch_20250528_11
tx_20250526162112_0832,user_5888,AU,AUD,274.44,Health,2025-05-26 16:21:12,batch_20250526_16
tx_20250526222800_0833,user_2572,NO,NOK,214.05,Food,2025-05-26 22:28:00,batch_20250526_22
tx_20250528052308_0834,user_6996,US,USD,274.34,Food,2025-05-28 05:23:08,batch_20250528_05
tx_20250527025029_0835,user_5751,UK,GBP,240.85,Home & Garden,2025-05-27 02:50:29,batch_20250527_02
tx_20250528124827_0836,user_1334,US,USD,471.17,Food,2025-05-28 12:48:27,batch_20250528_12
tx_20250527161403_0837,user_4158,CA,CAD,174.32,Toys,2025-05-27 16:14:03,batch_20250527_16
tx_20250526233053_0838,user_4570,AU,AUD,62.7,Clothing,2025-05-26 23:30:53,batch_20250526_23
tx_20250527172035_0839,user_5130,FR,EUR,180.13,Toys,2025-05-27 17:20:35,batch_20250527_17
tx_20250526181248_0840,user_2112,FR,EUR,211.06,Home & Garden,2025-05-26 18:12:48,batch_20250526_18
tx_20250527135957_0841,user_2221,US,USD,156.96,Books,2025-05-27 13:59:57,batch_20250527_13
tx_20250527063911_0842,user_2609,DE,EUR,15.01,Sports,2025-05-27 06:39:11,batch_20250527_06
tx_20250527003955_0843,user_9255,CA,CAD,78.63,Food,2025-05-27 00:39:55,batch_20250527_00
tx_20250527222528_0844,user_9700,DE,EUR,332.7,Clothing,2025-05-27 22:25:28,batch_20250527_22
tx_20250527093452_0845,user_7706,DE,EUR,188.3,Automotive,2025-05-27 09:34:52,batch_20250527_09
tx_20250528125053_0846,user_9760,US,USD,455.94,Automotive,2025-05-28 12:50:53,batch_20250528_12
tx_20250527071518_0847,user_3915,NO,NOK,106.16,Books,2025-05-27 07:15:18,batch_20250527_07
tx_20250527140836_0848,user_9361,NO,NOK,47.54,Books,2025-05-27 14:08:36,batch_20250527_14
tx_20250527193834_0849,user_3145,CH,CHF,38.03,Health,2025-05-27 19:38:34,batch_20250527_19
tx_20250528051148_0850,user_8528,JP,JPY,43085.0,Food,2025-05-28 05:11:48,batch_20250528_05
tx_20250527184115_0851,user_8103,NO,NOK,87.55,Books,2025-05-27 18:41:15,batch_20250527_18
tx_20250528061755_0852,user_1971,CH,CHF,142.5,Food,2025-05-28 06:17:55,batch_20250528_06
tx_20250528035120_0853,user_3520,UK,GBP,124.35,Automotive,2025-05-28 03:51:20,batch_20250528_03
tx_20250527161951_0854,user_4115,AU,AUD,277.09,Home & Garden,2025-05-27 16:19:51,batch_20250527_16
tx_20250527184811_0855,user_4442,CA,CAD,242.44,Books,2025-05-27 18:48:11,batch_20250527_18
tx_20250527202619_0856,user_6646,CA,CAD,257.19,Sports,2025-05-27 20:26:19,batch_20250527_20
tx_20250526200700_0857,user_1519,JP,JPY,3329.0,Health,2025-05-26 20:07:00,batch_20250526_20
tx_20250527172156_0858,user_1016,DE,EUR,398.51,Books,2025-05-27 17:21:56,batch_20250527_17
tx_20250528000821_0859,user_1570,AU,AUD,222.25,Automotive,2025-05-28 00:08:21,batch_20250528_00
tx_20250526210939_0860,user_3084,UK,GBP,134.16,Health,2025-05-26 21:09:39,batch_20250526_21
tx_20250527225404_0861,user_6088,UK,GBP,23.03,Clothing,2025-05-27 22:54:04,batch_20250527_22
tx_20250527165930_0862,user_8540,JP,JPY,4433.0,Automotive,2025-05-27 16:59:30,batch_20250527_16
tx_20250526144607_0863,user_2622,JP,JPY,40544.0,Health,2025-05-26 14:46:07,batch_20250526_14
tx_20250527013904_0864,user_7124,AU,AUD,120.11,Electronics,2025-05-27 01:39:04,batch_20250527_01
tx_20250528100652_0865,user_6158,US,USD,336.14,Food,2025-05-28 10:06:52,batch_20250528_10
tx_20250528030655_0866,user_7893,JP,JPY,44141.0,Home & Garden,2025-05-28 03:06:55,batch_20250528_03
tx_20250528053325_0867,user_6823,NO,NOK,220.38,Books,2025-05-28 05:33:25,batch_20250528_05
tx_20250527081224_0868,user_3081,DE,EUR,388.65,Health,2025-05-27 08:12:24,batch_20250527_08
tx_20250527045537_0869,user_4576,CH,CHF,210.53,Automotive,2025-05-27 04:55:37,batch_20250527_04
tx_20250526191240_0870,user_9876,UK,GBP,181.13,Home & Garden,2025-05-26 19:12:40,batch_20250526_19
tx_20250527151635_0871,user_6741,DE,EUR,42.47,Electronics,2025-05-27 15:16:35,batch_20250527_15
tx_20250527213142_0872,user_4780,CH,CHF,117.4,Clothing,2025-05-27 21:31:42,batch_20250527_21
tx_20250527013257_0873,user_1081,JP,JPY,28315.0,Toys,2025-05-27 01:32:57,batch_20250527_01
tx_20250526183142_0874,user_5272,UK,GBP,162.36,Electronics,2025-05-26 18:31:42,batch_20250526_18
tx_20250528113857_0875,user_4805,DE,EUR,234.99,Books,2025-05-28 11:38:57,batch_20250528_11
tx_20250527111758_0876,user_9052,NO,NOK,256.8,Clothing,2025-05-27 11:17:58,batch_20250527_11
tx_20250526181602_0877,user_1262,FR,EUR,292.96,Food,2025-05-26 18:16:02,batch_20250526_18
tx_20250527041339_0878,user_8016,CA,CAD,128.77,Books,2025-05-27 04:13:39,batch_20250527_04
tx_20250527074142_0879,user_4300,JP,JPY,23530.0,Sports,2025-05-27 07:41:42,batch_20250527_07
tx_20250528084128_0880,user_8031,UK,GBP,220.38,Books,2025-05-28 08:41:28,batch_20250528_08
tx_20250527142039_0881,user_5513,US,USD,74.55,Electronics,2025-05-27 14:20:39,batch_20250527_14
tx_20250528041959_0882,user_2048,AU,AUD,291.0,Health,2025-05-28 04:19:59,batch_20250528_04
tx_20250527032012_0883,user_1762,UK,GBP,206.1,Automotive,2025-05-27 03:20:12,batch_20250527_03
tx_20250528140615_0884,user_7133,AU,AUD,231.4,Home & Garden,2025-05-28 14:06:15,batch_20250528_14
tx_20250527174540_0885,user_7334,AU,AUD,22.63,Electronics,2025-05-27 17:45:40,batch_20250527_17
tx_20250527054842_0886,user_5927,CH,CHF,50.0,Home & Garden,2025-05-27 05:48:42,batch_20250527_05
tx_20250528051040_0887,user_7001,DE,EUR,26.29,Health,2025-05-28 05:10:40,batch_20250528_05
tx_20250528003907_0888,user_5615,CH,CHF,155.83,Food,2025-05-28 00:39:07,batch_20250528_00
tx_20250527125656_0889,user_5034,CA,CAD,105.82,Sports,2025-05-27 12:56:56,batch_20250527_12
tx_20250527025139_0890,user_4103,DE,EUR,157.82,Health,2025-05-27 02:51:39,batch_20250527_02
tx_20250527234405_0891,user_5686,NO,NOK,78.5,Electronics,2025-05-27 23:44:05,batch_20250527_23
tx_20250526185426_0892,user_7819,AU,AUD,89.87,Home & Garden,2025-05-26 18:54:26,batch_20250526_18
tx_20250527004556_0893,user_7928,FR,EUR,187.7,Books,2025-05-27 00:45:56,batch_20250527_00
tx_20250527121125_0894,user_4309,CH,CHF,103.37,Sports,2025-05-27 12:11:25,batch_20250527_12
tx_20250528073644_0895,user_1030,CA,CAD,85.56,Automotive,2025-05-28 07:36:44,batch_20250528_07
tx_20250527065241_0896,user_9933,AU,AUD,44.65,Automotive,2025-05-27 06:52:41,batch_20250527_06
tx_20250526171626_0897,user_2306,CH,CHF,284.01,Books,2025-05-26 17:16:26,batch_20250526_17
tx_20250527062222_0898,user_8717,AU,AUD,216.26,Home & Garden,2025-05-27 06:22:22,batch_20250527_06
tx_20250528103313_0899,user_4493,UK,GBP,211.85,Books,2025-05-28 10:33:13,batch_20250528_10
tx_20250526225124_0900,user_9872,AU,AUD,90.39,Clothing,2025-05-26 22:51:24,batch_20250526_22
tx_20250528132726_0901,user_2254,JP,JPY,2939.0,Sports,2025-05-28 13:27:26,batch_20250528_13
tx_20250527190119_0902,user_5591,AU,AUD,82.35,Food,2025-05-27 19:01:19,batch_20250527_19
tx_20250526231915_0903,user_5411,SE,SEK,50.85,Automotive,2025-05-26 23:19:15,batch_20250526_23
tx_20250528135137_0904,user_2421,UK,GBP,32.49,Health,2025-05-28 13:51:37,batch_20250528_13
tx_20250527083253_0905,user_7304,DE,EUR,69.96,Food,2025-05-27 08:32:53,batch_20250527_08
tx_20250527182045_0906,user_6652,CH,CHF,299.5,Books,2025-05-27 18:20:45,batch_20250527_18
tx_20250526143235_0907,user_9116,US,USD,393.88,Food,2025-05-26 14:32:35,batch_20250526_14
tx_20250527015421_0908,user_1643,UK,GBP,101.18,Sports,2025-05-27 01:54:21,batch_20250527_01
tx_20250528020014_0909,user_8907,AU,AUD,25.5,Health,2025-05-28 02:00:14,batch_20250528_02
tx_20250527132928_0910,user_3497,DE,EUR,48.46,Food,2025-05-27 13:29:28,batch_20250527_13
tx_20250527021404_0911,user_3807,AU,AUD,84.63,Clothing,2025-05-27 02:14:04,batch_20250527_02
tx_20250528070606_0912,user_1827,FR,EUR,394.65,Health,2025-05-28 07:06:06,batch_20250528_07
tx_20250528131204_0913,user_4979,CA,CAD,198.04,Books,2025-05-28 13:12:04,batch_20250528_13
tx_20250527215850_0914,user_8928,UK,GBP,44.58,Electronics,2025-05-27 21:58:50,batch_20250527_21
tx_20250527134444_0915,user_3229,FR,EUR,67.43,Clothing,2025-05-27 13:44:44,batch_20250527_13
tx_20250526150322_0916,user_4812,CH,CHF,232.4,Food,2025-05-26 15:03:22,batch_20250526_15
tx_20250528055046_0917,user_7349,US,USD,391.03,Books,2025-05-28 05:50:46,batch_20250528_05
tx_20250528125219_0918,user_1975,US,USD,123.3,Electronics,2025-05-28 12:52:19,batch_20250528_12
tx_20250527120350_0919,user_4213,CA,CAD,145.6,Books,2025-05-27 12:03:50,batch_20250527_12
tx_20250528011841_0920,user_4227,CH,CHF,75.77,Food,2025-05-28 01:18:41,batch_20250528_01
tx_20250527050135_0921,user_9373,AU,AUD,148.2,Books,2025-05-27 05:01:35,batch_20250527_05
tx_20250528135525_0922,user_7665,SE,SEK,191.47,Clothing,2025-05-28 13:55:25,batch_20250528_13
tx_20250528065355_0923,user_7581,SE,SEK,55.47,Home & Garden,2025-05-28 06:53:55,batch_20250528_06
tx_20250527201419_0924,user_5476,FR,EUR,29.36,Automotive,2025-05-27 20:14:19,batch_20250527_20
tx_20250526211241_0925,user_5479,FR,EUR,381.56,Home & Garden,2025-05-26 21:12:41,batch_20250526_21
tx_20250528105444_0926,user_9340,AU,AUD,73.44,Books,2025-05-28 10:54:44,batch_20250528_10
tx_20250527185232_0927,user_3957,NO,NOK,183.58,Home & Garden,2025-05-27 18:52:32,batch_20250527_18
tx_20250527072725_0928,user_7852,AU,AUD,61.57,Sports,2025-05-27 07:27:25,batch_20250527_07
tx_20250526233206_0929,user_5036,US,USD,455.84,Clothing,2025-05-26 23:32:06,batch_20250526_23
tx_20250528063155_0930,user_2952,US,USD,290.86,Health,2025-05-28 06:31:55,batch_20250528_06
tx_20250527080013_0931,user_2682,SE,SEK,164.34,Home & Garden,2025-05-27 08:00:13,batch_20250527_08
tx_20250527181317_0932,user_1065,FR,EUR,331.14,Clothing,2025-05-27 18:13:17,batch_20250527_18
tx_20250527205351_0933,user_3633,AU,AUD,151.81,Food,2025-05-27 20:53:51,batch_20250527_20
tx_20250528135137_0934,user_6013,DE,EUR,65.04,Toys,2025-05-28 13:51:37,batch_20250528_13
tx_20250527061347_0935,user_9639,UK,GBP,229.73,Automotive,2025-05-27 06:13:47,batch_20250527_06
tx_20250528094905_0936,user_6206,US,USD,314.93,Toys,2025-05-28 09:49:05,batch_20250528_09
tx_20250527114614_0937,user_1430,SE,SEK,289.58,Electronics,2025-05-27 11:46:14,batch_20250527_11
tx_20250526154403_0938,user_7573,AU,AUD,292.6,Home & Garden,2025-05-26 15:44:03,batch_20250526_15
tx_20250527061620_0939,user_8399,DE,EUR,216.48,Clothing,2025-05-27 06:16:20,batch_20250527_06
tx_20250527001320_0940,user_1692,DE,EUR,180.27,Sports,2025-05-27 00:13:20,batch_20250527_00
tx_20250527200832_0941,user_2618,JP,JPY,24786.0,Electronics,2025-05-27 20:08:32,batch_20250527_20
tx_20250526233428_0942,user_4620,CH,CHF,293.27,Automotive,2025-05-26 23:34:28,batch_20250526_23
tx_20250528080608_0943,user_4168,FR,EUR,17.92,Electronics,2025-05-28 08:06:08,batch_20250528_08
tx_20250527233244_0944,user_8781,CA,CAD,273.43,Sports,2025-05-27 23:32:44,batch_20250527_23
tx_20250527125402_0945,user_7039,NO,NOK,273.05,Home & Garden,2025-05-27 12:54:02,batch_20250527_12
tx_20250527031253_0946,user_7736,JP,JPY,5128.0,Sports,2025-05-27 03:12:53,batch_20250527_03
tx_20250527121820_0947,user_1683,US,USD,333.69,Health,2025-05-27 12:18:20,batch_20250527_12
tx_20250526230602_0948,user_1869,CA,CAD,64.53,Automotive,2025-05-26 23:06:02,batch_20250526_23
tx_20250527172432_0949,user_8169,SE,SEK,275.52,Food,2025-05-27 17:24:32,batch_20250527_17
tx_20250528102919_0950,user_4319,AU,AUD,285.41,Health,2025-05-28 10:29:19,batch_20250528_10
tx_20250527143935_0951,user_9005,UK,GBP,96.44,Electronics,2025-05-27 14:39:35,batch_20250527_14
tx_20250526165235_0952,user_2005,CA,CAD,126.54,Health,2025-05-26 16:52:35,batch_20250526_16
tx_20250527113443_0953,user_6541,CA,CAD,145.94,Home & Garden,2025-05-27 11:34:43,batch_20250527_11
tx_20250528130156_0954,user_4770,FR,EUR,197.3,Electronics,2025-05-28 13:01:56,batch_20250528_13
tx_20250526171424_0955,user_6858,SE,SEK,170.63,Automotive,2025-05-26 17:14:24,batch_20250526_17
tx_20250527053634_0956,user_9889,JP,JPY,6806.0,Food,2025-05-27 05:36:34,batch_20250527_05
tx_20250526223959_0957,user_2922,NO,NOK,221.99,Food,2025-05-26 22:39:59,batch_20250526_22
tx_20250528000822_0958,user_2298,CH,CHF,257.8,Sports,2025-05-28 00:08:22,batch_20250528_00
tx_20250527231538_0959,user_9523,DE,EUR,41.94,Health,2025-05-27 23:15:38,batch_20250527_23
tx_20250527031226_0960,user_9523,SE,SEK,9.83,Toys,2025-05-27 03:12:26,batch_20250527_03
tx_20250527022552_0961,user_9699,SE,SEK,65.44,Health,2025-05-27 02:25:52,batch_20250527_02
tx_20250526183150_0962,user_3373,AU,AUD,49.83,Toys,2025-05-26 18:31:50,batch_20250526_18
tx_20250528015231_0963,user_2033,SE,SEK,180.38,Sports,2025-05-28 01:52:31,batch_20250528_01
tx_20250527063022_0964,user_7159,SE,SEK,166.25,Food,2025-05-27 06:30:22,batch_20250527_06
tx_20250527214011_0965,user_5392,CH,CHF,181.42,Home & Garden,2025-05-27 21:40:11,batch_20250527_21
tx_20250527211410_0966,user_8178,FR,EUR,347.9,Sports,2025-05-27 21:14:10,batch_20250527_21
tx_20250527144948_0967,user_1921,DE,EUR,107.56,Books,2025-05-27 14:49:48,batch_20250527_14
